GP_DIFF,PTS_DIFF,FG_PCT_DIFF,FG3_PCT_DIFF,FT_PCT_DIFF,OREB_DIFF,DREB_DIFF,AST_DIFF,TOV_DIFF,PLUS_MINUS_DIFF,OFF_RATING_DIFF,DEF_RATING_DIFF,AST_PCT_DIFF,AST_TO_DIFF,AST_RATIO_DIFF,EFG_PCT_DIFF,TS_PCT_DIFF,PIE_DIFF,HOME_TEAM,WINNER
-3.0,4.599999999999994,0.012000000000000066,0.02200000000000002,-0.08100000000000018,1.0,-1.0,2.6999999999999993,-2.1999999999999993,-2.5,4.599999999999994,7.199999999999989,0.028000000000000136,0.3600000000000001,1.5000000000000018,0.02400000000000002,0.006000000000000005,-0.015000000000000013,0,0
1.0,7.5,0.034999999999999976,0.07,-0.06900000000000006,1.5,-2.1999999999999957,3.8999999999999986,-1.3999999999999986,-4.699999999999999,7.5,12.700000000000003,0.02199999999999991,0.3400000000000001,2.1999999999999993,0.050000000000000044,0.02400000000000002,-0.052000000000000046,1,1
-2.0,8.299999999999997,0.02100000000000002,0.03699999999999998,-0.09499999999999997,-0.7000000000000011,-0.5999999999999943,2.8000000000000007,-4.700000000000001,7.499999999999999,8.299999999999997,0.7999999999999972,0.02300000000000002,0.6699999999999999,1.8000000000000007,0.03900000000000009,0.02200000000000002,0.04800000000000004,0,0
-3.0,11.200000000000003,0.03500000000000003,0.03500000000000003,-0.10200000000000009,-0.5,-1.5,3.099999999999998,-5.000000000000002,10.7,11.200000000000003,0.5,0.02400000000000002,0.6200000000000001,2.0,0.04899999999999999,0.03500000000000003,0.07899999999999996,1,1
-1.0,1.2999999999999972,-0.0020000000000000018,0.03500000000000003,-0.03300000000000003,0.5999999999999996,1.6000000000000014,1.3999999999999986,-0.5999999999999996,-0.5,1.2999999999999972,2.200000000000003,0.025000000000000022,0.14000000000000012,0.6999999999999993,0.011999999999999955,0.0010000000000000009,0.006000000000000005,1,1
1.0,-3.0999999999999943,-0.02200000000000002,0.01100000000000001,-0.02400000000000002,1.200000000000001,1.7999999999999972,0.3000000000000007,0.0,-6.8,-3.0999999999999943,4.3999999999999915,0.026000000000000023,0.020000000000000018,0.0,-0.01200000000000001,-0.01799999999999996,-0.04300000000000004,0,0
-3.0,4.799999999999997,0.015999999999999903,-0.006000000000000005,-0.06099999999999994,-0.10000000000000142,0.29999999999999716,2.6999999999999993,-3.1999999999999993,4.5,4.799999999999997,0.20000000000000284,0.03599999999999992,0.48,1.6000000000000014,0.016000000000000014,0.008000000000000007,0.038000000000000034,1,1
-3.0,4.799999999999997,0.01899999999999996,-0.01599999999999996,-0.04700000000000004,-0.6999999999999993,0.30000000000000426,2.8999999999999986,-3.3999999999999986,5.4,4.799999999999997,-0.6000000000000085,0.04399999999999993,0.49,1.8999999999999986,0.01699999999999996,0.01200000000000001,0.04500000000000004,0,0
0.0,4.599999999999994,0.0009999999999998899,0.006000000000000005,-0.016000000000000014,1.9000000000000004,2.099999999999998,0.3000000000000007,-0.5000000000000018,-1.2,4.599999999999994,5.799999999999997,-0.009000000000000119,0.06999999999999984,0.0,0.013000000000000067,0.009000000000000008,-0.01700000000000007,1,0
-1.0,4.8999999999999915,0.002999999999999947,0.008000000000000063,-0.007999999999999896,1.5,2.9999999999999964,0.5,-0.3000000000000007,0.5999999999999999,4.8999999999999915,4.3999999999999915,-0.0009999999999998899,0.06000000000000005,0.20000000000000107,0.016000000000000014,0.013000000000000012,-0.0010000000000000009,0,0
-1.0,-3.4000000000000057,-0.02200000000000002,-0.06900000000000006,-0.028999999999999915,1.6999999999999993,-0.10000000000000142,0.3999999999999986,2.1999999999999993,1.1,-3.4000000000000057,-4.3999999999999915,0.03399999999999992,-0.20000000000000018,-0.10000000000000142,-0.015000000000000013,-0.019000000000000017,-0.007000000000000006,1,1
0.0,-6.6000000000000085,-0.0020000000000000573,0.043999999999999984,-0.04500000000000004,-2.3000000000000007,4.899999999999999,-0.10000000000000142,4.600000000000001,6.8999999999999995,-6.6000000000000085,-13.099999999999994,0.030000000000000027,-0.48,0.1999999999999993,0.015000000000000013,0.0020000000000000018,0.041000000000000036,0,0
1.0,5.299999999999997,0.009000000000000008,0.010999999999999954,-0.016000000000000014,-0.5,0.3999999999999986,1.2000000000000028,-0.09999999999999787,4.4,5.299999999999997,1.2000000000000028,0.025000000000000022,0.07999999999999985,0.7999999999999972,0.03300000000000003,0.028000000000000025,0.015000000000000013,0,0
1.0,5.5,0.02799999999999997,0.0040000000000000036,-0.025999999999999912,-0.5,1.3999999999999986,2.6999999999999993,1.6999999999999993,8.3,5.5,-2.5,0.050000000000000044,0.030000000000000027,1.8000000000000007,0.049000000000000044,0.041000000000000036,0.045999999999999985,1,1
-2.0,6.3999999999999915,0.01899999999999996,0.01700000000000007,0.04200000000000004,-2.0999999999999996,2.1999999999999957,2.099999999999998,-1.3000000000000007,5.7,6.3999999999999915,0.29999999999999716,0.050999999999999934,0.24,1.5999999999999979,0.033999999999999975,0.040999999999999925,0.04300000000000004,1,1
0.0,6.900000000000006,0.021999999999999964,0.022000000000000075,0.051000000000000045,-2.5999999999999996,2.1000000000000014,1.6000000000000014,-1.3000000000000007,6.3999999999999995,6.900000000000006,-0.10000000000000853,0.03300000000000003,0.19999999999999996,1.3000000000000007,0.03700000000000003,0.04600000000000004,0.050000000000000044,0,1
