GP_DIFF,PTS_DIFF,FG_PCT_DIFF,FG3_PCT_DIFF,FT_PCT_DIFF,OREB_DIFF,DREB_DIFF,AST_DIFF,TOV_DIFF,PLUS_MINUS_DIFF,OFF_RATING_DIFF,DEF_RATING_DIFF,AST_PCT_DIFF,AST_TO_DIFF,AST_RATIO_DIFF,EFG_PCT_DIFF,TS_PCT_DIFF,PIE_DIFF,HOME_TEAM,WINNER
2.0,2.5,0.007000000000000062,-0.01899999999999996,-0.10699999999999998,0.9000000000000004,1.0,-3.0,0.5,0.8000000000000003,2.5,2.0,-0.06000000000000005,-0.25,-1.8999999999999986,0.015000000000000013,0.01100000000000001,0.007000000000000006,1,1
2.0,2.5,0.006000000000000005,-0.02200000000000002,-0.10499999999999998,0.9000000000000004,1.1000000000000014,-3.1000000000000014,0.5999999999999996,0.5,2.5,2.299999999999997,-0.06299999999999994,-0.27,-1.9000000000000021,0.014999999999999958,0.010999999999999899,0.0050000000000000044,0,1
-3.0,4.099999999999994,0.011999999999999955,0.0050000000000000044,-0.14500000000000002,1.6999999999999993,0.7999999999999972,-2.1999999999999993,-0.1999999999999993,1.9000000000000001,4.099999999999994,2.5,-0.062000000000000055,-0.11999999999999988,-1.5,0.025000000000000022,0.010999999999999899,0.014000000000000012,0,0
1.0,3.4000000000000057,0.016000000000000014,-0.02300000000000002,-0.11799999999999988,0.40000000000000036,1.0,-0.3000000000000007,0.7000000000000028,2.3,3.4000000000000057,1.0,-0.008000000000000007,-0.07000000000000006,-0.3000000000000007,0.02300000000000002,0.015000000000000013,0.016000000000000014,1,1
0.0,0.29999999999999716,-0.0019999999999999463,-0.025000000000000022,-0.1070000000000001,-0.40000000000000036,0.0,-1.8999999999999986,-0.9000000000000004,3.8,0.29999999999999716,-3.799999999999997,-0.030000000000000027,-0.020000000000000018,-1.0,0.007000000000000006,0.0,0.019000000000000017,1,1
-1.0,0.0,-0.006000000000000061,-0.023999999999999966,-0.1110000000000001,-0.29999999999999893,-0.6000000000000014,-2.1000000000000014,-1.3000000000000007,3.3999999999999995,0.0,-3.5999999999999943,-0.031000000000000028,0.030000000000000027,-1.1000000000000014,0.0040000000000000036,-0.0029999999999998916,0.010000000000000009,0,0
-2.0,-1.9000000000000057,-0.01200000000000001,-0.052000000000000046,-0.122,-0.40000000000000036,-0.3999999999999986,-3.400000000000002,-0.5999999999999996,3.8,-1.9000000000000057,-5.8999999999999915,-0.039000000000000035,-0.1699999999999997,-1.6999999999999993,-0.0040000000000000036,-0.007000000000000006,0.018000000000000127,0,0
1.0,-0.6999999999999886,0.004999999999999949,-0.031000000000000028,-0.1389999999999999,0.0,-1.5,-3.0,1.8999999999999986,4.9,-0.6999999999999886,-6.199999999999989,-0.026000000000000023,-0.45999999999999996,-1.6000000000000014,0.017000000000000015,0.013000000000000012,0.02100000000000002,1,1
-4.0,-0.09999999999999432,-0.01899999999999996,-0.023999999999999966,-0.03399999999999992,1.5999999999999996,-1.1000000000000014,-2.200000000000003,0.6000000000000014,-0.6000000000000001,-0.09999999999999432,1.0,-0.031000000000000028,-0.20999999999999996,-1.5,-0.006000000000000005,-0.007000000000000006,-0.013000000000000012,0,1
-4.0,0.0,-0.017000000000000015,-0.020999999999999963,-0.031000000000000028,1.4000000000000004,-0.7999999999999972,-2.200000000000003,0.8000000000000007,-0.5999999999999999,0.0,1.0,-0.031000000000000028,-0.21999999999999997,-1.5,-0.003000000000000058,-0.0040000000000000036,-0.010000000000000009,1,1
1.0,-1.7000000000000028,-0.01699999999999996,-0.04199999999999998,-0.005999999999999894,0.29999999999999893,-0.09999999999999432,-1.1999999999999993,1.1999999999999993,-1.3,-1.7000000000000028,0.20000000000000284,-0.0040000000000000036,-0.19000000000000017,-0.6999999999999993,-0.0030000000000000027,-0.0050000000000000044,-0.01599999999999996,0,0
0.0,-2.5999999999999943,-0.026999999999999913,-0.039999999999999925,0.010000000000000009,1.700000000000001,-1.1999999999999957,-0.8999999999999986,0.6000000000000014,-2.0,-2.5999999999999943,0.0,0.0,-0.1100000000000001,-0.6999999999999993,-0.015000000000000013,-0.01799999999999996,-0.014000000000000012,1,0
-1.0,0.3999999999999915,-0.009000000000000008,-0.030000000000000027,-0.09000000000000008,1.4000000000000004,-2.700000000000003,-0.1999999999999993,0.40000000000000036,-1.2000000000000002,0.3999999999999915,1.4000000000000057,0.019000000000000017,-0.07000000000000006,-0.29999999999999716,-0.0050000000000000044,-0.006000000000000005,-0.014000000000000123,1,1
-1.0,0.0,-0.014000000000000068,-0.021999999999999964,-0.08900000000000008,1.4000000000000004,-2.799999999999997,-0.5,0.29999999999999893,-1.7000000000000002,0.0,1.3999999999999915,0.016000000000000014,-0.08999999999999986,-0.5,-0.008999999999999952,-0.009000000000000008,-0.019000000000000017,0,0
-2.0,-0.29999999999999716,-0.016000000000000014,-0.003000000000000058,-0.06700000000000006,1.0,-2.3000000000000043,-0.5,0.5,-0.5,-0.29999999999999716,-0.09999999999999432,0.029000000000000026,-0.10000000000000009,-0.3999999999999986,-0.01100000000000001,-0.006000000000000005,-0.007000000000000006,1,0
-2.0,0.8999999999999915,-0.010999999999999954,-0.009999999999999953,-0.07500000000000007,1.0,-2.200000000000003,-0.8000000000000007,0.9000000000000004,0.40000000000000036,0.8999999999999915,0.09999999999999432,0.028999999999999915,-0.15000000000000013,-0.6000000000000014,-0.006000000000000005,0.0020000000000000018,0.0050000000000000044,0,0
